,Unnamed: 0,Unvan,Link,Tarix,Qiymet,rooms,floor,area
15180,15180,Həzi Aslanov q.,https://bina.az//items/3612093, i̇yul 2023,202 000AZN,3 otaq,19/21,61 m²
15181,15181,Həzi Aslanov m.,https://bina.az//items/3612092, i̇yul 2023,115 000AZN,2 otaq,5/12,4 m²
15182,15182,Həzi Aslanov q.,https://bina.az//items/3585008, i̇yul 2023,120 000AZN,2 otaq,15/15,79 m²
15183,15183,Nəsimi r.,https://bina.az//items/3534585, i̇yul 2023,265 000AZN,4 otaq,7/9,80 m²
15184,15184,Memar Əcəmi m.,https://bina.az//items/3612085, i̇yul 2023,164 000AZN,3 otaq,3/9,55 m²
15185,15185,Xırdalan,https://bina.az//items/3612079, i̇yul 2023,90 000AZN,3 otaq,12/17,70 m²
15186,15186,Əhmədli m.,https://bina.az//items/3612082, i̇yul 2023,128 000AZN,3 otaq,15/16,102 m²
15187,15187,Memar Əcəmi m.,https://bina.az//items/3612081, i̇yul 2023,145 000AZN,3 otaq,7/15,125 m²
15188,15188,Həzi Aslanov m.,https://bina.az//items/3612077, i̇yul 2023,173 000AZN,3 otaq,7/16,5 m²
15189,15189,9-cu mikrorayon q.,https://bina.az//items/3612078, i̇yul 2023,260 000AZN,3 otaq,6/16,94 m²
15190,15190,Nizami m.,https://bina.az//items/3612075, i̇yul 2023,369 000AZN,3 otaq,11/14,182 m²
15191,15191,Nizami m.,https://bina.az//items/3612071, i̇yul 2023,217 000AZN,2 otaq,5/9,125 m²
15192,15192,Nəriman Nərimanov m.,https://bina.az//items/3513623, i̇yul 2023,320 000AZN,3 otaq,12/17,115 m²
15193,15193,Həzi Aslanov m.,https://bina.az//items/3612065, i̇yul 2023,135 000AZN,2 otaq,12/13,60 m²
15194,15194,20 Yanvar m.,https://bina.az//items/3533681, i̇yul 2023,130 000AZN,2 otaq,18/20,52 m²
15195,15195,Nəsimi r.,https://bina.az//items/3612061.html, i̇yul 2023,370 000AZN,4 otaq,8/16,200 m²
15196,15196,Masazır q.,https://bina.az//items/3433545, i̇yul 2023,118 000AZN,2 otaq,4/9,80 m²
15197,15197,Nəsimi r.,https://bina.az//items/3612064, i̇yul 2023,320 000AZN,3 otaq,14/17,110 m²
15198,15198,Masazır q.,https://bina.az//items/3455175, i̇yul 2023,50 000AZN,4 otaq,8/16,140 m²
15199,15199,Gənclik m.,https://bina.az//items/3519696, i̇yul 2023,232 000AZN,3 otaq,9/12,105 m²
15200,15200,Masazır q.,https://bina.az//items/3251087, i̇yul 2023,40 000AZN,2 otaq,14/16,42 m²
15201,15201,7-ci mikrorayon q.,https://bina.az//items/3612060, i̇yul 2023,145 000AZN,2 otaq,11/16,70 m²
15202,15202,28 May m.,https://bina.az//items/3612058, i̇yul 2023,191 000AZN,2 otaq,1/2,61 m²
15203,15203,Xırdalan,https://bina.az//items/3612059, i̇yul 2023,160 000AZN,4 otaq,17/17,133 m²
15204,15204,Nizami m.,https://bina.az//items/3612032, i̇yul 2023,72 000AZN,1 otaq,2/7,5 m²
15205,15205,Nərimanov r.,https://bina.az//items/3612055, i̇yul 2023,170 000AZN,2 otaq,4/16,68 m²
15206,15206,Neftçilər m.,https://bina.az//items/3612054, i̇yul 2023,61 000AZN,2 otaq,13/19,45 m²
15207,15207,Nəriman Nərimanov m.,https://bina.az//items/3612049, i̇yul 2023,188 000AZN,2 otaq,14/19,85 m²
15208,15208,Həzi Aslanov m.,https://bina.az//items/3612052, i̇yul 2023,143 000AZN,3 otaq,3/19,64 m²
15209,15209,20 Yanvar m.,https://bina.az//items/3612048, i̇yul 2023,135 000AZN,2 otaq,6/9,60 m²
15210,15210,8 Noyabr m.,https://bina.az//items/3612045, i̇yul 2023,210 000AZN,3 otaq,9/9,73 m²
15211,15211,8 Noyabr m.,https://bina.az//items/3599201, i̇yul 2023,165 000AZN,3 otaq,14/16,90 m²
15212,15212,Həzi Aslanov m.,https://bina.az//items/3612033, i̇yul 2023,88 500AZN,2 otaq,16/25,65 m²
15213,15213,Xırdalan,https://bina.az//items/3612043, i̇yul 2023,78 000AZN,2 otaq,5/9,6 m²
15214,15214,Yeni Günəşli q.,https://bina.az//items/3612042, i̇yul 2023,96 000AZN,2 otaq,5/9,60 m²
15215,15215,Əhmədli m.,https://bina.az//items/3612040, i̇yul 2023,164 000AZN,2 otaq,13/18,89 m²
15216,15216,Neftçilər m.,https://bina.az//items/3612039, i̇yul 2023,186 500AZN,3 otaq,14/18,138 m²
15217,15217,Nəsimi r.,https://bina.az//items/3612038, i̇yul 2023,464 000AZN,5 otaq,18/20,290 m²
15218,15218,Masazır q.,https://bina.az//items/3612016, i̇yul 2023,69 800AZN,3 otaq,5/7,5 m²
15219,15219,Əhmədli m.,https://bina.az//items/3612036, i̇yul 2023,128 500AZN,2 otaq,17/18,96 m²
15220,15220,Xətai r.,https://bina.az//items/3612031, i̇yul 2023,160 000AZN,2 otaq,3/16,75 m²
15221,15221,İnşaatçılar m.,https://bina.az//items/3612018, i̇yul 2023,235 000AZN,3 otaq,9/16,130 m²
15222,15222,Xəzər r.,https://bina.az//items/3612015, i̇yul 2023,345 000AZN,4 otaq,4/18,190 m²
15223,15223,8 Noyabr m.,https://bina.az//items/3612027, i̇yul 2023,170 000AZN,2 otaq,1/4,65 m²
15224,15224,Masazır q.,https://bina.az//items/3546946, i̇yul 2023,75 000AZN,2 otaq,3/14,65 m²
15225,15225,Əhmədli m.,https://bina.az//items/3575649, i̇yul 2023,216 000AZN,3 otaq,6/20,153 m²
15226,15226,Nizami r.,https://bina.az//items/3604532, i̇yul 2023,139 000AZN,2 otaq,10/10,73 m²
15227,15227,Nərimanov r.,https://bina.az//items/3579824, i̇yul 2023,200 000AZN,5 otaq,9/12,150 m²
15228,15228,Xırdalan,https://bina.az//items/3547507, i̇yul 2023,145 000AZN,3 otaq,2/5,130 m²
15229,15229,Bakıxanov q.,https://bina.az//items/3466128, i̇yul 2023,88 000AZN,2 otaq,9/10,40 m²
15230,15230,Xırdalan,https://bina.az//items/3467006, i̇yul 2023,116 500AZN,3 otaq,9/16,103 m²
15231,15231,İnşaatçılar m.,https://bina.az//items/3612024, i̇yul 2023,245 000AZN,3 otaq,14/16,130 m²
15232,15232,Xəzər r.,https://bina.az//items/3612023, i̇yul 2023,24 000AZN,5 sot,6/7,71 m²
15233,15233,Neftçilər m.,https://bina.az//items/3518322,dünən 21:57,149 000AZN,2 otaq,12/16,180 m²
15234,15234,Mərdəkan q.,https://bina.az//items/3261909, i̇yul 2023,260 000AZN,4 otaq,14/17,94 m²
15235,15235,Nəsimi r.,https://bina.az//items/3612007, i̇yul 2023,165 000AZN,2 otaq,10/17,65 m²
15236,15236,Xırdalan,https://bina.az//items/3555699, i̇yul 2023,79 000AZN,2 otaq,8/9,1 m²
15237,15237,Köhnə Günəşli q.,https://bina.az//items/3612008, i̇yul 2023,115 000AZN,2 otaq,3/9,45 m²
15238,15238,Nizami m.,https://bina.az//items/3497162, i̇yul 2023,395 000AZN,3 otaq,6/21,175 m²
15239,15239,Nəsimi r.,https://bina.az//items/3485499, i̇yul 2023,1 600 000AZN,2 otaq,3/5,200 m²
15240,15240,Xırdalan,https://bina.az//items/3561021, i̇yul 2023,56 000AZN,3 otaq,2/9,4 m²
15241,15241,Nərimanov r.,https://bina.az//items/3612012, i̇yul 2023,187 000AZN,3 otaq,3/9,1 m²
15242,15242,Xırdalan,https://bina.az//items/3517646, i̇yul 2023,68 900AZN,4 otaq,11/18,57 m²
15243,15243,8 Noyabr m.,https://bina.az//items/3565750.html, i̇yul 2023,350 000AZN,2 otaq,3/5,185 m²
15244,15244,Ələt q.,https://bina.az//items/3612002, i̇yul 2023,26 000AZN,3 otaq,2/4,48 m²
15245,15245,Xırdalan,https://bina.az//items/3612001, i̇yul 2023,54 999AZN,3 otaq,10/18,80 m²
15246,15246,Elmlər Akademiyası m.,https://bina.az//items/3126556, i̇yul 2023,260 000AZN,3 otaq,14/19,105 m²
15247,15247,Sahil m.,https://bina.az//items/3526161, i̇yul 2023,1 500 000AZN,4 otaq,8/14,300 m²
15248,15248,İnşaatçılar m.,https://bina.az//items/3535646, i̇yul 2023,130 000AZN,2 otaq,3/16,65 m²
15249,15249,Nəsimi r.,https://bina.az//items/3332844.html, i̇yul 2023,329 000AZN,4 otaq,4/6,204 m²
15250,15250,Xırdalan,https://bina.az//items/3611997, i̇yul 2023,54 500AZN,2 otaq,8/12,50 m²
15251,15251,Mərdəkan q.,https://bina.az//items/3451147, i̇yul 2023,250 000AZN,3 otaq,19/21,208 m²
15252,15252,Əhmədli m.,https://bina.az//items/3611994, i̇yul 2023,98 000AZN,3 otaq,4/16,70 m²
15253,15253,Sahil m.,https://bina.az//items/3611985, i̇yul 2023,260 000AZN,0 sot,10/11,96 m²
15254,15254,Nizami m.,https://bina.az//items/3464247, i̇yul 2023,276 000AZN,3 otaq,12/12,138 m²
15255,15255,Ağ şəhər q.,https://bina.az//items/3516598, i̇yul 2023,335 000AZN,3 otaq,7/7,112 m²
15256,15256,Neftçilər m.,https://bina.az//items/3611979, i̇yul 2023,115 000AZN,2 otaq,2/8,65 m²
15257,15257,Şüvəlan q.,https://bina.az//items/3611978, i̇yul 2023,100 000AZN,2 sot,5/13,70 m²
15258,15258,Əhmədli m.,https://bina.az//items/3611976, i̇yul 2023,137 000AZN,2 otaq,5/9,43 m²
15259,15259,Azadlıq Prospekti m.,https://bina.az//items/3611975, i̇yul 2023,95 000AZN,1 otaq,7/14,150 m²
15260,15260,Nizami m.,https://bina.az//items/3284415, i̇yul 2023,750 000AZN,3 otaq,6/7,140 m²
15261,15261,Ağ şəhər q.,https://bina.az//items/3284571, i̇yul 2023,460 000AZN,3 otaq,5/16,160 m²
15262,15262,İnşaatçılar m.,https://bina.az//items/3517305, i̇yul 2023,285 000AZN,3 otaq,8/9,55 m²
15263,15263,Əhmədli m.,https://bina.az//items/3611971, i̇yul 2023,128 000AZN,2 otaq,5/5,70 m²
15264,15264,Sahil m.,https://bina.az//items/3611972, i̇yul 2023,240 000AZN,3 otaq,16/20,55 m²
15265,15265,Xətai r.,https://bina.az//items/3611970, i̇yul 2023,89 500AZN,2 otaq,5/17,1200 m²
15266,15266,Bilgəh q.,https://bina.az//items/3611966, i̇yul 2023,330 000AZN,6 otaq,16/19,65 m²
15267,15267,Gənclik m.,https://bina.az//items/3611967, i̇yul 2023,156 000AZN,2 otaq,6/9,150 m²
15268,15268,Nəsimi r.,https://bina.az//items/3465916, i̇yul 2023,430 000AZN,3 otaq,8/15,50 m²
15269,15269,Masazır q.,https://bina.az//items/3611965, i̇yul 2023,53 500AZN,2 otaq,4/5,92 m²
15270,15270,İçəri Şəhər m.,https://bina.az//items/2908556, i̇yul 2023,275 000AZN,3 otaq,6/12,480 m²
15271,15271,Nərimanov r.,https://bina.az//items/3611964, i̇yul 2023,700 000AZN,0 otaq,4/16,250 m²
15272,15272,Əhmədli m.,https://bina.az//items/3611945, i̇yul 2023,120 000AZN,3 otaq,8/9,60 m²
15273,15273,Nərimanov r.,https://bina.az//items/3611946, i̇yul 2023,110 000AZN,1 otaq,16/17,52 m²
15274,15274,Gənclik m.,https://bina.az//items/3611944, i̇yul 2023,99 000AZN,1 otaq,1/5,35 m²
15275,15275,Nəsimi r.,https://bina.az//items/3611943, i̇yul 2023,285 000AZN,3 otaq,4/14,117 m²
15276,15276,Nəsimi r.,https://bina.az//items/3611942, i̇yul 2023,450 000AZN,5 otaq,18/20,290 m²
15277,15277,Həzi Aslanov m.,https://bina.az//items/3611941, i̇yul 2023,115 000AZN,4 otaq,1/9,85 m²
15278,15278,Dərnəgül m.,https://bina.az//items/3533911, i̇yul 2023,310 000AZN,3 otaq,3/18,141 m²
15279,15279,Bakıxanov q.,https://bina.az//items/3534050, i̇yul 2023,130 000AZN,2 otaq,12/15,61 m²
15280,15280,Nəriman Nərimanov m.,https://bina.az//items/3611938, i̇yul 2023,425 000AZN,3 otaq,3/18,120 m²
15281,15281,Nəriman Nərimanov m.,https://bina.az//items/3583743, i̇yul 2023,240 000AZN,3 otaq,2/19,124 m²
15282,15282,20 Yanvar m.,https://bina.az//items/3437040, i̇yul 2023,175 000AZN,2 otaq,3/18,92 m²
15283,15283,Badamdar q.,https://bina.az//items/3611937, i̇yul 2023,170 000AZN,3 otaq,1/12,100 m²
15284,15284,Azadlıq Prospekti m.,https://bina.az//items/3611936, i̇yul 2023,95 000AZN,1 otaq,6/9,50 m²
15285,15285,Nəriman Nərimanov m.,https://bina.az//items/3611935, i̇yul 2023,145 000AZN,3 otaq,5/6,54 m²
15286,15286,Nəsimi r.,https://bina.az//items/3611934, i̇yul 2023,285 000AZN,3 otaq,13/14,135 m²
15287,15287,Neftçilər m.,https://bina.az//items/3472363, i̇yul 2023,127 000AZN,3 otaq,1/5,80 m²
15288,15288,8 Noyabr m.,https://bina.az//items/3352216.html, i̇yul 2023,350 000AZN,4 otaq,14/18,165 m²
15289,15289,Badamdar q.,https://bina.az//items/3611923, i̇yul 2023,850 000AZN,9 otaq,16/18,650 m²
15290,15290,Nərimanov r.,https://bina.az//items/3389874, i̇yul 2023,2 200 000AZN,8 otaq,4/27,740 m²
15291,15291,İnşaatçılar m.,https://bina.az//items/3543232, i̇yul 2023,375 000AZN,3 otaq,2/5,178 m²
15292,15292,Yasamal r.,https://bina.az//items/3611921, i̇yul 2023,112 000AZN,2 otaq,3/17,46 m²
15293,15293,20 Yanvar m.,https://bina.az//items/3350526, i̇yul 2023,178 000AZN,3 otaq,15/16,98 m²
15294,15294,Şah İsmayıl Xətai m.,https://bina.az//items/3515633, i̇yul 2023,245 000AZN,3 otaq,12/17,6 m²
15295,15295,Mehdiabad q.,https://bina.az//items/3611920, i̇yul 2023,130 000AZN,7 otaq,8/18,350 m²
15296,15296,Memar Əcəmi m.,https://bina.az//items/3590754, i̇yul 2023,188 800AZN,3 otaq,8/18,118 m²
15297,15297,Binəqədi r.,https://bina.az//items/3581844, i̇yul 2023,280 000AZN,5 otaq,12/17,280 m²
15298,15298,Azadlıq Prospekti m.,https://bina.az//items/3611917,bugün 12:18,275 000AZN,4 otaq,6/20,165 m²
15299,15299,Elmlər Akademiyası m.,https://bina.az//items/3606082, i̇yul 2023,328 000AZN,3 otaq,2/2,147 m²
15300,15300,Nəriman Nərimanov m.,https://bina.az//items/3604367, i̇yul 2023,684 000AZN,4 otaq,5/7,265 m²
15301,15301,Albalılıq q.,https://bina.az//items/3611911, i̇yul 2023,390 000AZN,5 otaq,11/18,280 m²
15302,15302,Səbail r.,https://bina.az//items/3604368, i̇yul 2023,300 000AZN,4 otaq,6/17,100 m²
15303,15303,Şah İsmayıl Xətai m.,https://bina.az//items/3611912, i̇yul 2023,157 000AZN,3 otaq,3/5,72 m²
15304,15304,Şah İsmayıl Xətai m.,https://bina.az//items/3611909, i̇yul 2023,319 000AZN,2 otaq,8/9,116 m²
15305,15305,Xətai r.,https://bina.az//items/3611901.html, i̇yul 2023,275 000AZN,4 otaq,7/18,174 m²
15306,15306,Biləcəri q.,https://bina.az//items/3611907, i̇yul 2023,435 000AZN,9 otaq,13/17,450 m²
15307,15307,Hövsan q.,https://bina.az//items/3611905, i̇yul 2023,105 000AZN,3 otaq,18/18,72 m²
15308,15308,Əhmədli m.,https://bina.az//items/3611904, i̇yul 2023,158 000AZN,4 otaq,17/21,110 m²
15309,15309,Mehdiabad q.,https://bina.az//items/3611899, i̇yul 2023,88 000AZN,5 otaq,8/12,200 m²
15310,15310,Badamdar q.,https://bina.az//items/3312209, i̇yul 2023,360 000AZN,4 otaq,10/14,180 m²
15311,15311,Nizami m.,https://bina.az//items/3584873, i̇yul 2023,275 000AZN,2 otaq,6/18,93 m²
15312,15312,28 May m.,https://bina.az//items/3611891, i̇yul 2023,136 000AZN,2 otaq,10/18,53 m²
15313,15313,20 Yanvar m.,https://bina.az//items/3611890, i̇yul 2023,290 000AZN,3 otaq,6/19,160 m²
15314,15314,Elmlər Akademiyası m.,https://bina.az//items/3611881, i̇yul 2023,36 000AZN,1 otaq,1/2,13 m²
15315,15315,Xətai r.,https://bina.az//items/3611875, i̇yul 2023,360 000AZN,3 otaq,7/7,107 m²
15316,15316,Sumqayıt,https://bina.az//items/3611883, i̇yul 2023,72 200AZN,2 otaq,5/7,8 m²
15317,15317,28 May m.,https://bina.az//items/3611877, i̇yul 2023,191 000AZN,2 otaq,14/16,62 m²
15318,15318,8 Noyabr m.,https://bina.az//items/3460378, i̇yul 2023,205 000AZN,3 otaq,3/14,125 m²
15319,15319,Qaraçuxur q.,https://bina.az//items/3611874, i̇yul 2023,250 000AZN,7 otaq,13/17,540 m²
15320,15320,İnşaatçılar m.,https://bina.az//items/3611876, i̇yul 2023,115 000AZN,1 otaq,12/13,53 m²
15321,15321,Həzi Aslanov m.,https://bina.az//items/3611870, i̇yul 2023,135 000AZN,2 otaq,16/17,59 m²
15322,15322,Şıxov q.,https://bina.az//items/3611872, i̇yul 2023,2 300 000AZN,3 otaq,8/19,1500 m²
15323,15323,Mərdəkan q.,https://bina.az//items/2330421, i̇yul 2023,850 000AZN,3 otaq,7/8,300 m²
15324,15324,Gənclik m.,https://bina.az//items/3611857, i̇yul 2023,250 000AZN,2 otaq,3/3,86 m²
15325,15325,Badamdar q.,https://bina.az//items/3611868, i̇yul 2023,280 000AZN,0 sot,8/16,140 m²
15326,15326,Nəriman Nərimanov m.,https://bina.az//items/3611856, i̇yul 2023,220 000AZN,3 otaq,9/19,80 m²
15327,15327,Binəqədi r.,https://bina.az//items/3611867, i̇yul 2023,350 000AZN,4 otaq,2/8,100 m²
15328,15328,Maştağa q.,https://bina.az//items/3611847, i̇yul 2023,61 000AZN,4 otaq,1/5,195 m²
15329,15329,Mərdəkan q.,https://bina.az//items/3535520, i̇yul 2023,300 000AZN,4 otaq,5/16,300 m²
15330,15330,Xırdalan,https://bina.az//items/3541653, i̇yul 2023,59 000AZN,2 otaq,3/7,45 m²
15331,15331,Bakıxanov q.,https://bina.az//items/3515223, i̇yul 2023,172 000AZN,2 otaq,2/14,94 m²
15332,15332,Bakıxanov q.,https://bina.az//items/3495607, i̇yul 2023,230 000AZN,3 otaq,7/21,110 m²
15333,15333,Həzi Aslanov m.,https://bina.az//items/3542047, i̇yul 2023,128 000AZN,2 otaq,7/11,75 m²
15334,15334,İçəri Şəhər m.,https://bina.az//items/3611841, i̇yul 2023,195 000AZN,0 sot,3/10,60 m²
15335,15335,Mərdəkan q.,https://bina.az//items/3398098, i̇yul 2023,2 100 000AZN,8 otaq,5/5,400 m²
15336,15336,Şüvəlan q.,https://bina.az//items/2684863, i̇yul 2023,1 200 000AZN,1 otaq,3/5,6 m²
15337,15337,Masazır q.,https://bina.az//items/3611839, i̇yul 2023,65 000AZN,4 otaq,8/16,105 m²
15338,15338,Sabunçu r.,https://bina.az//items/3512896, i̇yul 2023,170 000AZN,2 otaq,2/9,54 m²
15339,15339,Qaraçuxur q.,https://bina.az//items/3493564, i̇yul 2023,85 000AZN,6 sot,9/10,86 m²
15340,15340,Bilgəh q.,https://bina.az//items/3611814, i̇yul 2023,70 000AZN,2 otaq,1/5,340 m²
15341,15341,Həzi Aslanov m.,https://bina.az//items/3611831, i̇yul 2023,165 000AZN,7 otaq,16/19,85 m²
15342,15342,Xırdalan,https://bina.az//items/3611830, i̇yul 2023,200 000AZN,4 otaq,9/12,110 m²
15343,15343,Suraxanı r.,https://bina.az//items/3495327, i̇yul 2023,130 000AZN,4 otaq,2/5,60 m²
15344,15344,8-ci mikrorayon q.,https://bina.az//items/3611826, i̇yul 2023,200 000AZN,3 otaq,15/19,240 m²
15345,15345,Memar Əcəmi m.,https://bina.az//items/3611817, i̇yul 2023,128 000AZN,5 otaq,6/14,106 m²
15346,15346,İnşaatçılar m.,https://bina.az//items/3611816, i̇yul 2023,65 000AZN,2 otaq,5/5,8 m²
15347,15347,28 May m.,https://bina.az//items/3316087, i̇yul 2023,340 000AZN,3 otaq,5/17,120 m²
15348,15348,Fatmayı q.,https://bina.az//items/3611812, i̇yul 2023,390 000AZN,6 otaq,6/20,280 m²
15349,15349,Şah İsmayıl Xətai m.,https://bina.az//items/3611808, i̇yul 2023,160 000AZN,1 otaq,5/17,65 m²
15350,15350,28 May m.,https://bina.az//items/3605080, i̇yul 2023,340 000AZN,3 otaq,10/16,120 m²
15351,15351,Qara Qarayev m.,https://bina.az//items/3541978.html, i̇yul 2023,350 000AZN,4 otaq,2/19,170 m²
15352,15352,Gənclik m.,https://bina.az//items/3611802, i̇yul 2023,275 000AZN,3 otaq,3/9,130 m²
15353,15353,Şıxov q.,https://bina.az//items/3590727, i̇yul 2023,4 000 000AZN,0 sot,11/16,40 m²
15354,15354,8-ci mikrorayon q.,https://bina.az//items/3611801, i̇yul 2023,107 000AZN,1 otaq,10/17,115 m²
15355,15355,İçəri Şəhər m.,https://bina.az//items/3611798, i̇yul 2023,410 000AZN,3 otaq,14/16,162 m²
15356,15356,Bayıl q.,https://bina.az//items/3611797, i̇yul 2023,320 000AZN,4 otaq,15/17,230 m²
15357,15357,Mərdəkan q.,https://bina.az//items/3611795, i̇yul 2023,495 000AZN,7 otaq,10/16,87 m²
15358,15358,Lökbatan q.,https://bina.az//items/3588347, i̇yul 2023,79 000AZN,2 otaq,6/17,100 m²
15359,15359,Əhmədli m.,https://bina.az//items/3611791, i̇yul 2023,146 500AZN,2 otaq,6/22,80 m²
15360,15360,Qara Qarayev m.,https://bina.az//items/3598976, i̇yul 2023,139 000AZN,2 otaq,10/17,95 m²
15361,15361,İnşaatçılar m.,https://bina.az//items/3611793, i̇yul 2023,165 000AZN,3 otaq,16/19,111 m²
15362,15362,Şah İsmayıl Xətai m.,https://bina.az//items/3611787, i̇yul 2023,330 000AZN,3 otaq,2/9,165 m²
15363,15363,Nəriman Nərimanov m.,https://bina.az//items/3611786, i̇yul 2023,290 000AZN,4 otaq,7/16,156 m²
15364,15364,Əhmədli m.,https://bina.az//items/3471373, i̇yul 2023,186 000AZN,4 otaq,2/2,120 m²
15365,15365,Mərdəkan q.,https://bina.az//items/3611770, i̇yul 2023,80 000AZN,3 otaq,12/18,90 m²
15366,15366,İnşaatçılar m.,https://bina.az//items/3611771, i̇yul 2023,215 000AZN,2 otaq,5/16,90 m²
15367,15367,Sumqayıt,https://bina.az//items/3611768, i̇yul 2023,155 000AZN,3 otaq,4/13,5 m²
15368,15368,20 Yanvar m.,https://bina.az//items/3611764, i̇yul 2023,133 000AZN,2 otaq,16/19,60 m²
15369,15369,Novxanı q.,https://bina.az//items/3350752, i̇yul 2023,64 000AZN,0 sot,18/27,70 m²
15370,15370,İnşaatçılar m.,https://bina.az//items/3611763,dünən 11:52,120 000AZN,2 otaq,7/7,148 m²
15371,15371,Yasamal q.,https://bina.az//items/3088599, i̇yul 2023,350 000AZN,3 otaq,11/13,94 m²
15372,15372,Xırdalan,https://bina.az//items/3601159, i̇yul 2023,95 000AZN,3 otaq,2/10,113 m²
15373,15373,Memar Əcəmi m.,https://bina.az//items/3428490, i̇yul 2023,207 000AZN,3 otaq,2/6,130 m²
15374,15374,Nəriman Nərimanov m.,https://bina.az//items/3611738, i̇yul 2023,275 000AZN,3 otaq,2/5,98 m²
15375,15375,Nardaran q.,https://bina.az//items/3611759, i̇yul 2023,294 000AZN,2 otaq,3/4,110 m²
15376,15376,Binəqədi r.,https://bina.az//items/3581999, i̇yul 2023,180 000AZN,3 otaq,10/11,56 m²
15377,15377,Masazır q.,https://bina.az//items/3611757, i̇yul 2023,65 000AZN,3 otaq,7/20,114 m²
15378,15378,Gənclik m.,https://bina.az//items/3611755, i̇yul 2023,197 000AZN,3 otaq,13/13,90 m²
15379,15379,İçəri Şəhər m.,https://bina.az//items/3611754, i̇yul 2023,230 000AZN,2 otaq,6/17,51 m²
15380,15380,İnşaatçılar m.,https://bina.az//items/3523832, i̇yul 2023,106 000AZN,3 otaq,6/16,170 m²
15381,15381,Şah İsmayıl Xətai m.,https://bina.az//items/3542110, i̇yul 2023,272 000AZN,2 otaq,5/7,85 m²
15382,15382,Şah İsmayıl Xətai m.,https://bina.az//items/3543959, i̇yul 2023,149 000AZN,2 otaq,7/7,60 m²
15383,15383,Sahil m.,https://bina.az//items/3595182, i̇yul 2023,2 000 000AZN,6 otaq,6/9,145 m²
15384,15384,Nardaran q.,https://bina.az//items/3611750, i̇yul 2023,430 000AZN,2 otaq,11/20,260 m²
15385,15385,Yeni Günəşli q.,https://bina.az//items/3611748, i̇yul 2023,95 000AZN,4 otaq,11/16,50 m²
15386,15386,Nərimanov r.,https://bina.az//items/3493525, i̇yul 2023,395 000AZN,2 otaq,4/18,175 m²
15387,15387,Qara Qarayev m.,https://bina.az//items/3611746, i̇yul 2023,139 000AZN,4 otaq,7/9,75 m²
15388,15388,Elmlər Akademiyası m.,https://bina.az//items/3611745, i̇yul 2023,400 000AZN,2 otaq,9/14,200 m²
15389,15389,9-cu mikrorayon q.,https://bina.az//items/3611744, i̇yul 2023,120 000AZN,4 otaq,4/15,59 m²
15390,15390,Nəriman Nərimanov m.,https://bina.az//items/3542655, i̇yul 2023,500 000AZN,3 otaq,12/17,160 m²
15391,15391,Nəsimi r.,https://bina.az//items/3611732, i̇yul 2023,190 000AZN,3 otaq,17/19,70 m²
15392,15392,Şah İsmayıl Xətai m.,https://bina.az//items/3611739, i̇yul 2023,495 000AZN,3 otaq,17/17,148 m²
15393,15393,Nəriman Nərimanov m.,https://bina.az//items/3493402, i̇yul 2023,370 000AZN,1 otaq,17/17,146 m²
15394,15394,Azadlıq Prospekti m.,https://bina.az//items/3611720, i̇yul 2023,110 000AZN,2 otaq,13/18,50 m²
15395,15395,Azadlıq Prospekti m.,https://bina.az//items/3611736,dünən 12:53,110 000AZN,1 otaq,22/22,55 m²
15396,15396,Gənclik m.,https://bina.az//items/3493254, i̇yul 2023,134 000AZN,2 otaq,2/16,56 m²
15397,15397,İnşaatçılar m.,https://bina.az//items/3611733, i̇yul 2023,235 000AZN,4 otaq,5/19,130 m²
15398,15398,Nizami m.,https://bina.az//items/3611716, i̇yul 2023,307 000AZN,3 otaq,7/15,7 m²
15399,15399,Xırdalan,https://bina.az//items/3611717, i̇yul 2023,76 000AZN,5 otaq,3/15,120 m²
15400,15400,Yeni Ramana q.,https://bina.az//items/3611706, i̇yul 2023,65 000AZN,3 otaq,9/19,100 m²
15401,15401,Şüvəlan q.,https://bina.az//items/3611714, i̇yul 2023,320 000AZN,4 otaq,13/19,200 m²
15402,15402,Şüvəlan q.,https://bina.az//items/3156614, i̇yul 2023,370 000AZN,3 otaq,13/16,220 m²
15403,15403,Mərdəkan q.,https://bina.az//items/3462935, i̇yul 2023,630 000AZN,4 otaq,5/14,360 m²
15404,15404,Badamdar q.,https://bina.az//items/3611701, i̇yul 2023,220 000AZN,6 sot,8/10,117 m²
15405,15405,20 Yanvar m.,https://bina.az//items/3611705, i̇yul 2023,255 000AZN,2 otaq,6/9,180 m²
15406,15406,Şüvəlan q.,https://bina.az//items/3381414, i̇yul 2023,116 000AZN,3 otaq,8/16,83 m²
15407,15407,İnşaatçılar m.,https://bina.az//items/3611671, i̇yul 2023,190 000AZN,3 otaq,7/9,122 m²
15408,15408,Həzi Aslanov m.,https://bina.az//items/3611704, i̇yul 2023,198 000AZN,2 otaq,3/4,126 m²
15409,15409,8 Noyabr m.,https://bina.az//items/3540678, i̇yul 2023,252 000AZN,1 otaq,6/20,55 m²
15410,15410,Xırdalan,https://bina.az//items/3611699, i̇yul 2023,72 000AZN,2 otaq,16/18,250 m²
15411,15411,Şüvəlan q.,https://bina.az//items/3385438, i̇yul 2023,490 000AZN,2 otaq,7/16,48 m²
